Age,Temp,CO2,CH4,GAST_2.5,GAST,GAST_97.5,Eccentricity,Obliquity,Precession
-200,"-2,2476","239,66","569,69","-3,78","-1,7","0,09","0,04804217038","23,5768091","186,0052165"
-199,"-2,2048","250,55","659,17","-3,91","-1,89",0,"0,04775008355","23,42598076","202,0561175"
-198,"-2,7097","248,01","596,49","-3,72","-1,93","-0,09","0,04749334041","23,27651796","218,234742"
-197,"-3,8568","245,04","583,24","-4,21","-2,06","-0,18","0,04716980753","23,13174438","234,3622912"
-196,"-4,5177","242,1","545,08","-4,4","-2,36","-0,46","0,04687672514","22,99488594","250,5803169"
-195,"-5,314","226,33","525,3","-4,92","-2,82","-0,99","0,04659197669","22,86880017","266,8970814"
-194,"-7,0967","222,16","474,32","-5,15","-3,08","-1,35","0,04621373168","22,75576098","283,1405094"
-193,"-5,5765","225,48","497,75","-5,19","-2,89","-1,02","0,04589294107","22,65818006","299,4990761"
-192,"-4,9821","223,48","508,79","-5,31","-3,17","-1,14","0,04558550993","22,5775605","315,8218503"
-191,"-7,0771","220,15","470,91","-5,61","-3,25","-1,26","0,04515915598","22,51510959","332,2090789"
-190,"-6,6525","218,63","455,04","-5,7","-3,41","-1,44","0,04482020046","22,47170388","348,5432397"
-189,"-5,5163","221,62","423,09","-5,68","-3,5","-1,64","0,04444611631","22,44757984","4,876229077"
-188,"-4,0583","231,37","457,49","-5,82","-3,73","-1,82","0,04400735327","22,44254686","21,24716525"
-187,"-6,63","231,32","438,57","-6,23","-4,04","-2,07","0,04363239847","22,45620912","37,53093723"
-186,"-7,8466","224,16","450,73","-6,66","-4,33","-2,49","0,04314818632","22,48769117","53,75947205"
-185,"-8,2343","213,93","472,42","-7,04","-4,54","-2,61","0,04275877165","22,53566763","70,08422521"
-184,"-8,5335","208,81","521,61",-7,"-4,64","-2,56","0,04224387511","22,59891422","86,21297693"
-183,"-8,8028","206,04","530,21","-7,08","-4,7","-2,64","0,0417649985","22,67563406","102,3702975"
-182,"-9,2358","203,31","515,68","-7,19","-4,64","-2,5","0,04131594368","22,76401331","118,4985401"
-181,"-8,4223","201,44","495,86","-7,07","-4,53","-2,34","0,04077887223","22,86220092","134,5055428"
-180,"-8,6618","199,59",477,"-7,17","-4,49","-2,23","0,04024641288","22,9682336","150,5358852"
-179,"-7,7347","200,54","479,18","-7,32","-4,46","-2,29","0,03979523902","23,07992263","166,3658586"
-178,"-5,9815","216,93","520,25","-7,18","-4,43","-2,27","0,03921733738","23,19537257","182,2906819"
-177,"-6,3251","212,78","548,7","-7,16","-4,46","-2,3","0,0387021631","23,31233533","198,0283431"
-176,"-8,5866","209,78","497,61","-7,19","-4,56","-2,37","0,03817427054","23,42871355","213,6338234"
-175,"-8,339","204,88","468,83","-7,27","-4,7","-2,51","0,03763543473","23,54237381","229,330896"
-174,"-8,0253","195,68","446,91","-7,12","-4,79","-2,84","0,03707887386","23,65126276","244,794733"
-173,"-8,2477","189,57","451,49","-7,14","-4,72","-2,8","0,03652633343","23,75305279","260,1519593"
-172,"-5,8473","192,58","451,66","-7,06","-4,7","-2,84","0,03598675421","23,84596549","275,5850231"
-171,"-8,5244","196,32","482,39","-6,93","-4,71","-2,81","0,03543180923","23,92791227","290,724787"
-170,"-7,6587","197,24","446,4","-7,12","-4,67","-2,85","0,03484080443","23,99721596","305,9242889"
-169,"-6,535","197,72","477,94","-7,01","-4,82","-2,89","0,03432870121","24,05240529","320,9181196"
-168,"-6,7185","197,76","495,98","-7,25","-4,88","-2,99","0,03376063667","24,09228618","335,9153876"
-167,"-7,504","197,72","481,55","-7,32","-4,97","-2,96","0,03317357798","24,11570538","350,7704861"
-166,"-8,0044","197,28","440,4","-7,42","-4,96","-3,08","0,03268493434","24,12223067","5,518351885"
-165,"-8,7823","196,85","414,12","-7,28","-4,98","-3,02","0,03210496879","24,11131849","20,23167985"
-164,"-9,144","189,02","392,59","-7,43","-4,96","-3,02","0,03160270959","24,08282751","34,89944609"
-163,"-6,8883","186,8","412,78","-7,14","-4,92","-3,11","0,03107567167","24,037083","49,35329326"
-162,"-6,5622","190,72","424,47","-7,21",-5,"-3,09","0,03060748383","23,97451591","63,87700957"
-161,"-8,1918","193,52","417,48","-7,41","-5,07","-3,3","0,03013615705","23,89585417","78,36383995"
-160,"-7,4707","196,34","414,88","-7,27","-5,09","-3,23","0,02967728069","23,802549","92,6215878"
-159,"-6,4722","201,78","439,86","-7,45","-5,12","-3,19","0,02929606005","23,69601459","107,0425585"
-158,"-9,0187","197,3","409,98","-7,52","-5,2","-3,28","0,0289341716","23,57817556","121,3583826"
-157,"-8,8164","192,82","414,63","-7,57","-5,27","-3,32","0,02856968895","23,45170097","135,6332242"
-156,"-9,5744","188,34","401,13","-7,62","-5,12","-3,18","0,02832554909","23,31918184","149,9580831"
-155,"-9,087","187,01","385,32","-7,75","-5,13","-2,99","0,02810890483","23,18396028","164,2808856"
-154,"-9,0663","190,82","401,56","-7,87","-5,21","-3,13","0,02788941647","23,04953241","178,6591894"
-153,"-7,88","194,62","408,68","-8,04","-5,34","-3,1","0,02783038649","22,91960313","193,035331"
-152,"-7,8374","198,41","423,76","-8,19","-5,24","-3,07","0,02776089104","22,79807206","207,4511521"
-151,"-7,7054","197,31","421,05","-8,26","-5,28","-2,98","0,02777889315","22,68895535","222,0523609"
-150,"-6,9901","189,52","413,51","-8,26","-5,45","-3,09","0,02784656594","22,5955356","236,5591494"
-149,"-8,2192","201,07","431,44","-8,36","-5,54","-3,22","0,02800412883","22,52140893","251,1601084"
-148,"-7,345","201,54","467,89","-8,56","-5,82","-3,71","0,02819623556","22,4692854","266,0445941"
-147,"-7,7526","199,78","420,14","-8,53","-5,79","-3,62","0,02843932917","22,44104856","280,6616471"
-146,"-7,934","198,02","401,49","-8,41","-5,71","-3,57","0,02875748044","22,43811125","295,632065"
-145,"-8,3241","196,19","379,7","-8,19","-5,58","-3,58","0,02914334409","22,46108269","310,5626503"
-144,"-8,8995","194,22",401,"-7,9","-5,48","-3,49","0,02951634141","22,50917852","325,5510333"
-143,"-8,6138","192,25","380,15","-7,67","-5,34","-3,53","0,02997436183","22,58153338","340,6066836"
-142,"-7,8604","190,72","365,26","-7,53","-5,24","-3,43","0,03052416605","22,67598983","355,7188281"
-141,"-9,1591","196,18","348,06","-7,5","-5,25","-3,45","0,03097595797","22,78974406","10,86505936"
-140,"-8,625","196,23","357,15","-7,37","-5,19","-3,45","0,03158191952","22,91980009","26,05449438"
-139,"-9,0498","191,77","383,64","-7,4","-5,13","-3,29","0,03215920722","23,06234206","41,19140751"
-138,"-8,0685","193,85","398,15","-7,28",-5,"-3,19","0,03273549774","23,21305695","56,50539781"
-137,"-8,5602","197,42","380,4","-7,1","-4,83","-2,97","0,03336907627","23,36809412","71,70263072"
-136,"-6,8517","200,79","391,35","-6,67","-4,55","-2,79","0,03397087039","23,52271574","86,94553491"
-135,"-7,7327","203,44","410,62","-6,31","-4,1","-2,46","0,03461751219","23,67246374","102,2994614"
-134,"-5,1162","209,2","428,32","-5,74","-3,53","-1,61","0,03524741294","23,81338734","117,5790119"
-133,"-4,3486","223,85","456,24","-5,13","-2,91","-1,09","0,0358263593","23,94117101","132,8777586"
-132,"-2,6198","226,98","457,56","-4,76","-2,33","-0,42","0,0365569813","24,05217905","148,28561"
-131,"0,4569","247,89","490,15","-4,15","-1,74","0,13","0,03708181188","24,14350973","163,6436877"
-130,"2,8404","256,68","512,16","-3,18","-0,94","1,01","0,03771681324","24,21224653","179,0596077"
-129,"3,5581","273,75","535,9","-2,64","-0,3","1,64","0,03834814711","24,25654017","194,5050357"
-128,"3,7662","275,26","709,45","-2,11","0,27","2,18","0,0388824268","24,27527219","210,021054"
-127,"2,5594","262,55","646,69","-1,48","0,75","2,68","0,03944562084","24,26750718","225,6115349"
-126,"1,0952","274,99","652,43","-1,03","1,18","2,98","0,0399994353","24,23357828","241,1367481"
-125,"1,1269","275,98","640,42","-0,49","1,49","3,32","0,0404894241","24,17434056","256,9383688"
-124,"1,6251","270,13","614,07","0,06","1,78","3,5","0,04098579008","24,09101174","272,6525337"
-123,"2,0918","275,99",607,"0,43","1,99","3,6","0,04140988351","23,98580362","288,4816327"
-122,"1,3468","273,53","608,5","0,5","1,98","3,56","0,04186230645","23,86161393","304,4662856"
-121,"1,8805","277,27","599,23","0,36","1,85","3,32","0,0422427279","23,72125652","320,4826281"
-120,"0,4822","268,8","572,93","0,18","1,54","2,96","0,04254651484","23,56890012","336,5945427"
-119,"1,4235","273,08","580,6","-0,31","1,1","2,54","0,04291896737","23,40863378","352,8364383"
-118,"1,3389","269,3","545,49","-0,79","0,67","2,24","0,04314902744","23,24476413","9,164801396"
-117,"-0,9771","264,54","537,13","-1,26","0,28","1,71","0,04337113079","23,08223171","25,61555177"
-116,"-2,0575","266,38","496,68","-1,59","-0,12","1,2","0,0435784778","22,92573933","42,11165397"
-115,"-2,3969","273,5","472,01","-1,99","-0,48","0,87","0,04372171058","22,77955486","58,75000745"
-114,"-2,8433","261,96","471,4","-2,36","-0,77","0,56","0,04381303419","22,6484792","75,51006074"
-113,"-4,0946","264,5","465,03","-2,74","-1,12","0,33","0,04387714159","22,53614882","92,20071153"
-112,"-5,3902","257,65","455,95","-3,09","-1,52","-0,14","0,04392082871","22,44576207","109,1172354"
-111,"-5,4112","254,4","494,73","-3,6","-1,93","-0,47","0,04388432645","22,38027418","126,0043976"
-110,"-4,7692","251,72","502,06","-3,93","-2,23","-0,75","0,04383909452","22,34124033","142,8834102"
-109,"-7,623","248,47","506,58","-3,85","-2,22","-0,77","0,04372893545","22,32947903","159,8531241"
-108,"-6,4438","243,63","469,45","-3,76","-2,15","-0,7","0,04364703205","22,34546597","176,7594684"
-107,"-4,7083","235,94","464,37","-3,66","-2,06","-0,68","0,04341577984","22,38802771","193,6879793"
-106,"-4,7544","232,02","600,83","-3,59","-1,94","-0,56","0,04324941664","22,45554059","210,5292351"
-105,"-4,5683","234,9","596,66","-3,56","-1,82","-0,47","0,04303085173","22,54588177","227,3585076"
-104,"-5,6881","231,9","568,41","-3,35","-1,75","-0,36","0,04272264087","22,65587724","244,1388414"
-103,"-5,9191","230,48",484,"-3,36","-1,6","-0,27","0,0424519848","22,78208822","260,8054555"
-102,"-4,8816","235,61","492,33","-3,27","-1,56","-0,19","0,04212270565","22,92088925","277,357233"
-101,"-5,1476","231,89","543,63","-3,3","-1,5","-0,04","0,04176883084","23,06822964","293,9856852"
-100,"-4,4597","226,56",530,"-3,34","-1,55","-0,1","0,04137760136","23,22008655","310,3071123"
-99,"-4,3958","226,76",526,"-3,36","-1,61","-0,09","0,04096479262","23,37269469","326,6640791"
-98,"-4,6628","227,89","508,22","-3,48","-1,72","-0,24","0,04056261316","23,52200867","342,954648"
-97,"-5,494","229,01","494,28","-3,61","-1,89","-0,45","0,04006000254","23,66467867","359,0701467"
-96,"-5,3597","230,14","484,24","-3,8","-2,07","-0,68","0,03958464148","23,79755977","15,16679509"
-95,"-3,8504","231,27","441,05","-3,91","-2,24","-0,84","0,03914251041","23,91764166","31,19786824"
-94,"-4,5607","231,58","438,59","-4,09","-2,42","-0,96","0,03855310817","24,02266716","47,13061069"
-93,"-5,926","230,39","438,4","-4,21","-2,6","-1,17","0,03808712832","24,11089225","63,04638928"
-92,"-5,3122","229,2","439,37","-4,38","-2,68","-1,27","0,0375394624","24,18050171","78,79324527"
-91,"-5,6762","227,16","436,31","-4,43","-2,77","-1,37","0,03699754978","24,23078833","94,65182003"
-90,"-4,7423","221,83","448,85","-4,52","-2,82","-1,49","0,03644780967","24,26116442","110,346149"
-89,"-6,311","215,19",494,"-4,55","-2,82","-1,42","0,0358754424","24,27138891","125,9658332"
-88,"-5,8185","208,55","503,98","-4,65","-2,89","-1,37","0,0353196326","24,26173395","141,7102021"
-87,"-5,7898","212,75","446,03","-4,57","-2,85","-1,44","0,03474344262","24,23291221","157,2743788"
-86,"-4,7282","216,56","433,86","-4,39","-2,72","-1,33","0,03410631008","24,18546426","172,8945184"
-85,"-4,3249","214,47","444,79","-4,31","-2,56","-1,17","0,03359751657","24,12089498","188,493611"
-84,"-3,6086","228,2","464,89","-4,05","-2,39","-1,04","0,03293788634","24,04050047","204,1128124"
-83,"-3,0527","238,11","630,33","-4,12","-2,34","-0,91","0,03234670264","23,94584338","219,6946379"
-82,"-4,319","238,74","606,82",-4,"-2,34","-0,99","0,03179994636","23,8389628","235,2794777"
-81,"-5,3512","233,08","574,01","-3,95","-2,31","-0,95","0,03115824114","23,72193647","250,9174093"
-80,"-4,9875","228,58","547,66","-4,06","-2,36",-1,"0,03058106631","23,59683958","266,5896472"
-79,"-6,5341","224,79","513,13","-4,05","-2,47","-1,01","0,02998667766","23,46621262","282,1138784"
-78,"-5,993","220,89","469,08","-4,21","-2,61","-1,29","0,02940409138","23,33252029","297,8909262"
-77,"-6,042","217,56","465,54","-4,4","-2,79","-1,42","0,0288046811","23,19802857","313,5813022"
-76,"-6,7939","220,62","426,58","-4,62","-2,97","-1,59","0,02820949831","23,06545865","329,2218767"
-75,"-6,3361","223,68","415,55","-4,98","-3,3","-1,88","0,02764603434","22,93727112","345,0786018"
-74,"-5,525","226,74","468,3","-5,46","-3,7","-2,24","0,02707834961","22,81579813","0,8170182653"
-73,"-6,8093","228,91","450,15","-5,9","-4,01","-2,56","0,02647004348","22,70351579","16,67121463"
-72,"-7,0563","228,09","440,57","-6,12","-4,31","-2,8","0,02595171402","22,60284181","32,46796187"
-71,"-6,3849","226,99","462,94","-6,56","-4,61","-3,11","0,02540805302","22,51573704","48,37546835"
-70,"-7,4981","220,65","485,21","-7,14","-5,03","-3,42","0,0248079265","22,44446831","64,27898478"
-69,"-8,972","214,31","460,12","-7,52","-5,34","-3,62","0,02434509162","22,39072681","80,09280613"
-68,"-8,6814","207,97","454,43","-7,67","-5,59","-3,87","0,02379018969","22,3559962","96,01068827"
-67,"-9,3152","201,63","454,77","-8,07","-5,82","-4,09","0,02327956078","22,34146315","111,9389993"
-66,"-9,5445","195,29","447,82","-8,18","-5,99","-4,22","0,0227768416","22,34797789","127,6618621"
-65,"-7,72","191,61","460,77","-8,37","-6,12","-4,32","0,02229379513","22,37547887","143,4997136"
-64,"-7,6716","193,16","437,74","-8,35","-6,06","-4,29","0,02179316349","22,42406388","159,3173517"
-63,"-9,829","195,04","455,31","-8,17","-6,01","-4,21","0,02131114776","22,49288583","174,8217834"
-62,"-8,606","197,79","437,42","-8,06","-5,89","-4,14","0,0208222635","22,58061654","190,5301346"
-61,"-7,6069","200,7","433,26","-7,94","-5,8","-4,02","0,02038861216","22,68574805","205,9326501"
-60,"-6,5996","203,6","430,53","-7,68","-5,65","-3,91","0,01986341171","22,80624152","221,3265137"
-59,"-5,7595","206,5","445,72","-7,43","-5,46","-3,69","0,01941667017","22,93938243","236,5424988"
-58,"-5,9833","209,4","560,7","-7,26","-5,21","-3,59","0,01898250419","23,08261129","251,6302715"
-57,"-6,2655","221,11","549,44","-6,89","-5,08","-3,45","0,0184691656","23,23291407","266,6505405"
-56,"-7,8198","214,46","506,89","-6,93","-4,92","-3,33","0,01804379777","23,38685388","281,4617087"
-55,"-6,2439","207,81","501,28","-6,82","-4,88","-3,28","0,0176054846","23,54130007","296,007508"
-54,"-6,6116","201,16","437,44","-6,63","-4,8","-3,21","0,01715601193","23,69297172","310,7901353"
-53,"-5,4866","194,51","530,26","-6,7","-4,8","-3,27","0,01673939325","23,83823954","324,932419"
-52,"-5,0445","196,02","529,03","-6,74","-4,83","-3,32","0,01633035381","23,97409321","339,1626244"
-51,"-6,8731","210,74","511,77","-6,78","-4,95","-3,5","0,0159614181","24,09746136","353,3594652"
-50,"-7,5271","211,88","483,99","-6,84","-5,11","-3,58","0,01557127969","24,20522299","7,123111685"
-49,"-7,6454","192,19","461,58","-7,14","-5,21","-3,68","0,0152168289","24,29499488","20,84993673"
-48,"-8,0111","188,91","444,53","-7,17","-5,3","-3,73","0,01495811462","24,36437059","34,64632362"
-47,"-6,2889","191,03","439,52","-7,16","-5,3","-3,79","0,01460015175","24,41134208","47,95068498"
-46,"-6,184","196,2","498,27","-7,08","-5,28","-3,73","0,01438542972","24,43463228","61,51062439"
-45,"-7,7051","201,36","463,26","-7,23","-5,35","-3,71","0,01418177395","24,43318935","74,7172725"
-44,"-8,6636","206,52","420,16","-7,4","-5,43","-3,83","0,01398676863","24,40639821","88,07632781"
-43,"-7,1361","209,1","482,21","-7,6","-5,63","-3,95","0,01384268015","24,35488044","101,3373378"
-42,"-8,7792","209,1","422,83","-7,77","-5,73","-4,05","0,01379270706","24,2790337","114,3442366"
-41,"-7,8841","209,1","427,05","-7,75","-5,8","-4,12","0,01370571799","24,18027816","127,8929465"
-40,"-7,4216","209,1","423,82","-7,74","-5,81","-4,15","0,01371940247","24,06077817","141,0446082"
-39,"-7,3132","209,1","442,26","-7,85","-5,75","-4,11","0,01373519859","23,92280393","154,3502836"
-38,"-7,5434","209,1","512,68","-7,72","-5,72","-4,01","0,01382407172","23,76932118","168,04714"
-37,"-6,687","208,37","538,58","-7,64","-5,62","-3,95","0,01392931289","23,60415378","181,6387612"
-36,"-8,0785","206,83",440,"-7,57","-5,59","-3,96","0,01403936019","23,43069355","195,3749219"
-35,"-7,3652","205,28","513,47","-7,61","-5,58","-3,92","0,01427064319","23,25343745","209,5760093"
-34,"-9,52","202,55","419,76","-7,5","-5,56","-3,92","0,01442406728","23,07692793","223,7240927"
-33,"-8,4425","199,82","425,7","-7,53","-5,58","-3,92","0,01465169279","22,90545348","238,1993111"
-32,"-7,2014","197,1","450,66","-7,67","-5,63","-4,01","0,01494231992","22,74386411","252,8900633"
-31,"-8,8667","194,37","393,39","-7,79","-5,74","-3,98","0,01517498846","22,59693045","267,7896437"
-30,"-8,9588","191,63","398,17","-7,92","-5,83","-3,99","0,01544954351","22,4684083","283,0173652"
-29,"-8,6843","188,56","403,58","-7,99","-5,92","-4,15","0,01577846478","22,36238938","298,1325483"
-28,"-10,13","189,57","389,37","-7,96","-5,89","-4,12","0,01604546956","22,28224067","313,8344292"
-27,"-9,7359","190,58","386,47","-8,11","-5,94","-4,08","0,01636551893","22,22989641","329,5174007"
-26,"-10,195","191,59","364,5","-8,05","-5,97","-4,06","0,01665184411","22,20721301","345,258859"
-25,"-9,9029","190,85","371,64","-8,23","-6,12","-4,26","0,01696684805","22,21479343","1,302419044"
-24,"-10,253","190,09","384,86","-8,36","-6,23","-4,38","0,01727896594","22,25184167","17,51436761"
-23,"-8,6322","189,33","387,23","-8,51","-6,25","-4,4","0,01750678361","22,3172937","33,50339289"
-22,"-9,4556","184,52","355,99","-8,43","-6,28","-4,43","0,01786813742","22,4088509","49,91994781"
-21,"-9,5177","186,52","363,08","-8,57","-6,26","-4,4","0,01809455335","22,5230167","66,19566042"
-20,"-9,2399","188,01","374,23","-8,41","-6,14","-4,31","0,01834059647","22,65661766","82,53615763"
-19,"-9,9029","188,37","375,65","-8,19","-5,93","-4,09","0,01861739983","22,8052503","98,88716329"
-18,"-8,9768","188,83","371,92","-7,94","-5,67","-3,84","0,01883542893","22,96413506","115,2343275"
-17,"-7,8431","194,5","391,98","-7,37","-5,27","-3,51","0,01900267226","23,12900952","131,6880565"
-16,"-6,8752","210,04","436,05","-6,65","-4,7","-2,93","0,01922308095","23,29513362","147,9033658"
-15,"-5,0946","224,57","474,13","-6,01","-4,12","-2,53","0,01934707647","23,45765897","164,3038469"
-14,"-3,1775","237,55","573,75","-5,27","-3,44","-1,92","0,01948695985","23,61291182","180,7084187"
-13,"-3,9956","237,54","666,5","-4,49","-2,71","-1,24","0,01956017776","23,75679386","196,9101168"
-12,"-1,9806","245,05","474,7","-3,59",-2,"-0,56","0,0196348742","23,88585301","213,2981171"
-11,"-0,2174","264,18","674,81","-2,93","-1,33","0,18","0,01967905964","23,99745688","229,6670457"
-10,"-0,4113","265,32","698,03","-2,18","-0,74","0,63","0,01965055585","24,08922255","245,9333388"
-9,"-0,9964","264,16","666,37","-1,71","-0,34","0,85","0,0196127588","24,15921542","262,3821272"
-8,"-1,4783","261,2","644,44","-1,31","-0,06","1,16","0,01959737478","24,20666618","278,6556121"
-7,"-0,6575","261,44","626,05","-1,19","0,06","1,24","0,01942460867","24,23072059","295,266513"
-6,"0,0381","263,18","599,59","-1,05","0,14","1,38","0,0193254808","24,23142472","311,5948154"
-5,"-0,6165","269,76","561,1","-0,85","0,13","1,1","0,0191800725","24,20955004","328,1469511"
-4,"-0,5609","271,6","568,56","-0,9","0,08",1,"0,01893737527","24,16603841","344,8427198"
-3,"-0,0181","275,7","580,43","-1,01","0,03","1,04","0,01874838432","24,10243957","1,407993859"
-2,"-0,9317","276,79","599,5","-1,19","-0,09","0,97","0,01845349553","24,02110838","18,07893865"
-1,"-0,4274","277,74","635,41","-1,48","-0,17","1,01","0,01821091029","23,92412664","35,0295318"
,,,,,,,"0,01784575075","23,8143696","51,76637124"
,,,,,,,"0,01749682471","23,69494281","68,75630658"
,,,,,,,"0,01716138713","23,56878987","85,82497989"